date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,adjust,source,hs300_open,hs300_close,hs300_high,hs300_low,hs300_volume,hs300_amount,hs300_amplitude,hs300_pct_change,hs300_change,hs300_turnover,hs300_source,hs300_daily_return,hs300_return_5d,hs300_return_20d,csi_pharma_open,csi_pharma_close,csi_pharma_high,csi_pharma_low,csi_pharma_volume,csi_pharma_amount,csi_pharma_amplitude,csi_pharma_pct_change,csi_pharma_change,csi_pharma_turnover,csi_pharma_source,csi_pharma_daily_return,csi_pharma_return_5d,csi_pharma_return_20d,chinext_open,chinext_close,chinext_high,chinext_low,chinext_volume,chinext_amount,chinext_amplitude,chinext_pct_change,chinext_change,chinext_turnover,chinext_source,chinext_daily_return,chinext_return_5d,chinext_return_20d,valuation_close,valuation_pct_change,total_market_cap,float_market_cap,total_shares,float_shares,pe_ttm,pe_static,pb,peg,pcf,ps
2023-06-08,000661,131.94,133.93,137.35,131.58,100267,1411740003.11,4.29,-0.44,-0.59,2.49,qfq,stock_zh_a_hist,3791.08,3820.19,3834.39,3777.78,118700934,199119300649.7,1.49,0.81,30.85,0.36,index_zh_a_hist,0.008141259427763226,0.003498937447299344,-0.04271724476652983,9459.5,9414.16,9479.87,9363.25,7065349,23220744711.3,1.23,-0.58,-55.34,0.71,index_zh_a_hist,-0.005844025555731602,-0.0368623567313624,-0.05219484545320008,2136.02,2123.96,2139.96,2118.33,130063777,235743354392.45,1.02,-0.28,-5.94,2.34,index_zh_a_hist,-0.002788863326916746,-0.03737712050688202,-0.06703505712541236,141.12,-0.416343236187,57104912188.8,56729227746.24,404654990.0,401992827.0,14.79836422,13.79307686,3.01643729,1.32939609,18.07353596,4.59407908
2023-06-09,000661,133.31,129.85,133.62,129.19,80633,1109813186.66,3.31,-3.05,-4.08,2.01,qfq,stock_zh_a_hist,3822.41,3836.7,3836.7,3811.22,134319863,247296087070.9,0.67,0.43,16.51,0.41,index_zh_a_hist,0.004321774571421688,-0.006507277637803899,-0.025664337085043343,9412.73,9508.67,9552.58,9392.92,9793921,33411714810.0,1.7,1.0,94.51,0.99,index_zh_a_hist,0.010039132540768492,-0.03043592640478998,-0.03842003763933988,2122.16,2143.01,2143.01,2118.79,146778464,267310769106.84,1.14,0.9,19.05,2.64,index_zh_a_hist,0.008969095463191579,-0.040416071500534945,-0.04855752581713557,137.04,-2.891156462585,55453919829.6,55089097012.08,404654990.0,401992827.0,14.37052036,13.39429742,2.92922737,1.29096117,17.55100176,4.46125707
2023-06-12,000661,129.58,129.46,130.47,127.38,71634,976857362.5,2.38,-0.3,-0.39,1.78,qfq,stock_zh_a_hist,3827.33,3844.43,3859.72,3813.86,126758543,240791270473.5,1.2,0.2,7.73,0.38,index_zh_a_hist,0.0020147522610576285,4.682317747284337e-05,-0.03862571863692177,9486.36,9484.62,9521.19,9391.74,8137809,27029869934.7,1.36,-0.25,-24.05,0.82,index_zh_a_hist,-0.0025292706550967825,-0.030980245917131888,-0.057782078167980755,2135.88,2152.42,2162.53,2131.12,140211922,251253081670.12,1.47,0.44,9.41,2.52,index_zh_a_hist,0.004391020107232357,-0.022578037726938227,-0.06413673459627023,136.65,-0.284588441331,55296104383.5,54932319809.55,404654990.0,401992827.0,14.32962352,13.3561788,2.92089112,1.28728724,17.50105363,4.44856085
2023-06-13,000661,129.14,127.8,130.02,126.66,56601,765605669.83,2.6,-1.28,-1.66,1.41,qfq,stock_zh_a_hist,3838.13,3864.91,3867.3,3833.46,110924946,225435215314.9,0.88,0.53,20.48,0.34,index_zh_a_hist,0.005327187645502773,0.014902209991176862,-0.02848014559311851,9472.68,9458.9,9540.75,9412.14,6864210,20933032682.7,1.36,-0.27,-25.72,0.69,index_zh_a_hist,-0.0027117586155271933,-0.01504572864373932,-0.06938511275917092,2148.4,2166.96,2169.66,2147.56,145811250,253162494339.44,1.03,0.68,14.54,2.62,index_zh_a_hist,0.006755187184657174,0.000993158752962131,-0.05545748172557641,134.99,-1.214782290523,54624377100.1,54265011716.73,404654990.0,401992827.0,14.15554979,13.19393031,2.88540866,1.2716495,17.28845393,4.39452052
2023-06-14,000661,127.81,128.35,130.66,127.31,48533,661533757.94,2.62,0.43,0.55,1.21,qfq,stock_zh_a_hist,3872.72,3864.02,3891.67,3862.06,124955759,243932581183.9,0.77,-0.02,-0.89,0.38,index_zh_a_hist,-0.00023027703103040142,0.019707917473755332,-0.024279260738806707,9455.66,9479.28,9575.75,9429.75,7087983,23811668217.0,1.54,0.22,20.38,0.71,index_zh_a_hist,0.002154584571144813,0.0010327894820212347,-0.06006613750055767,2175.92,2163.34,2177.8,2163.34,151758347,267713767692.61,0.67,-0.17,-3.62,2.73,index_zh_a_hist,-0.0016705430649388564,0.015700267618198094,-0.05680926387750462,135.54,0.407437587969,54846937344.6,54486107771.58,404654990.0,401992827.0,14.21322482,13.24768734,2.8971649,1.27683068,17.35889359,4.41242545
2023-06-15,000661,128.81,138.33,139.16,127.45,108842,1539098359.56,9.12,7.78,9.98,2.71,qfq,stock_zh_a_hist,3871.77,3925.5,3925.5,3871.77,128369938,282635910894.2,1.39,1.59,61.48,0.39,index_zh_a_hist,0.015910890730379323,0.027566691709051128,-0.0077273657948419006,9508.3,9669.41,9669.41,9475.06,8511674,28351182944.4,2.05,2.01,190.13,0.86,index_zh_a_hist,0.020057430522149255,0.027113412136611226,-0.03376628308078489,2174.54,2237.74,2237.74,2174.54,158294285,296284591816.48,2.92,3.44,74.4,2.85,index_zh_a_hist,0.03439126535819592,0.05356974707621598,-0.017660460848913706,145.52,7.363140032463,58885394144.8,58497996185.04,404654990.0,401992827.0,15.25976447,14.22313311,3.1104872,1.37084551,18.63705324,4.73731851
2023-06-16,000661,137.71,136.13,138.76,135.36,51775,744674666.41,2.46,-1.59,-2.2,1.29,qfq,stock_zh_a_hist,3932.21,3963.35,3968.01,3928.54,139760076,280374762837.8,1.01,0.96,37.85,0.42,index_zh_a_hist,0.009642083810979418,0.03301013892146898,0.0047686168729432765,9676.35,9686.98,9757.99,9651.49,8097426,24530832468.5,1.1,0.18,17.57,0.82,index_zh_a_hist,0.0018170705348101723,0.0187523596885788,-0.04291242931992001,2243.54,2270.06,2272.02,2234.48,152005625,288442381511.29,1.68,1.44,32.32,2.73,index_zh_a_hist,0.014443143528738878,0.05928577094833898,-0.0037435431560747245,143.32,-1.511819681143,57995153166.8,57613611965.64,404654990.0,401992827.0,15.02906435,14.00810498,3.06346225,1.3501208,18.3552946,4.6656988
2023-06-19,000661,135.91,133.1,136.91,132.4,51162,723299327.1,3.31,-2.23,-3.03,1.27,qfq,stock_zh_a_hist,3957.03,3930.91,3957.03,3922.47,134905848,268213068579.8,0.87,-0.82,-32.44,0.41,index_zh_a_hist,-0.008184995016841778,0.02249488220620477,-0.009679215383956552,9674.57,9601.02,9674.74,9589.14,7487850,22239163411.1,0.88,-0.89,-85.96,0.75,index_zh_a_hist,-0.008873766643473946,0.012272500110705575,-0.0559042001899791,2271.76,2265.18,2276.56,2257.64,159428748,308533265547.61,0.83,-0.21,-4.88,2.87,index_zh_a_hist,-0.002149722914812857,0.05238754518170241,-0.0065653575422670585,140.29,-2.114150153503,56769048547.1,56395573699.83,404654990.0,401992827.0,14.71132736,13.71195261,2.99869605,1.32157722,17.96723611,4.56705892
2023-06-20,000661,133.11,133.06,134.51,132.49,29572,415439694.44,1.52,-0.03,-0.04,0.74,qfq,stock_zh_a_hist,3926.09,3924.24,3937.49,3918.47,122520318,266274081286.8,0.48,-0.17,-6.67,0.37,index_zh_a_hist,-0.0016968081182220374,0.01535093960790812,0.002823783153897308,9600.39,9535.03,9652.01,9534.66,6071249,19223666915.2,1.22,-0.69,-65.99,0.61,index_zh_a_hist,-0.006873228052852731,0.00804850458298545,-0.06353320395367468,2264.18,2271.42,2277.33,2257.88,161479274,305795153831.47,0.86,0.28,6.24,2.9,index_zh_a_hist,0.0027547479670491093,0.0482057813711374,0.008028118384790561,140.25,-0.028512367239,56752862347.5,56379493986.75,404654990.0,401992827.0,14.70713281,13.70804301,2.99784105,1.32120041,17.96211322,4.56575674
2023-06-21,000661,133.09,130.96,133.49,130.87,29228,405852460.65,1.97,-1.58,-2.1,0.73,qfq,stock_zh_a_hist,3909.1,3864.03,3920.13,3864.03,118346575,243630705591.5,1.43,-1.53,-60.21,0.36,index_zh_a_hist,-0.015343098281450529,2.58797832319857e-06,0.0012800945300577293,9505.74,9327.67,9510.54,9327.67,6872198,24094174075.2,1.92,-2.17,-207.36,0.69,index_zh_a_hist,-0.021747178561577707,-0.015993830755078542,-0.07013696226684063,2260.5,2211.84,2266.76,2211.84,155026665,290049731477.26,2.42,-2.62,-59.58,2.79,index_zh_a_hist,-0.026230287661462848,0.022419037229469252,-0.014884690414473156,138.15,-1.497326203209,55903086868.5,55535309050.05,404654990.0,401992827.0,14.48691906,13.50278889,2.9529536,1.30141773,17.6931618,4.49739247
2023-06-26,000661,128.81,129.52,130.71,128.48,31549,430703860.89,1.7,-1.1,-1.44,0.78,qfq,stock_zh_a_hist,3833.44,3809.7,3841.29,3801.05,133990419,247713845779.5,1.04,-1.41,-54.33,0.41,index_zh_a_hist,-0.014060449841228007,-0.029499426824608377,-0.010596026490066301,9263.76,9278.17,9342.76,9226.57,6807203,20533839891.5,1.25,-0.53,-49.5,0.69,index_zh_a_hist,-0.005306791513850717,-0.040461620719361324,-0.0693837061882141,2185.15,2186.25,2212.41,2171.59,141466201,257143588267.78,1.85,-1.16,-25.59,2.54,index_zh_a_hist,-0.01156955295138895,-0.02300982241011007,-0.025813437424805463,136.71,-1.042345276873,55320383682.9,54956439379.17,404654990.0,401992827.0,14.33591534,13.3620432,2.92217362,1.28785246,17.50873796,4.45051411
2023-06-27,000661,130.51,130.49,131.62,129.5,23122,318125962.63,1.64,0.75,0.97,0.58,qfq,stock_zh_a_hist,3811.69,3845.43,3851.9,3806.32,116992681,210097713687.6,1.2,0.94,35.73,0.35,index_zh_a_hist,0.009378691235530257,-0.02975260827330417,-0.0014334125345694115,9299.19,9319.87,9419.44,9294.33,5520318,17083340763.6,1.35,0.45,41.7,0.56,index_zh_a_hist,0.004494420774786567,-0.037897260033570745,-0.07379713688018319,2186.16,2191.83,2205.56,2179.32,119148023,204714085993.94,1.2,0.26,5.58,2.14,index_zh_a_hist,0.002552315608919331,-0.03446164418561626,-0.016794735496373225,137.68,0.709531124278,55712899023.2,55346372421.36,404654990.0,401992827.0,14.43763312,13.45685106,2.94290735,1.29699017,17.63296791,4.48209189
