date,open,high,low,close,volume,amount,turnover,pct_change,amplitude,change,hs300_open,hs300_close,hs300_high,hs300_low,hs300_volume,hs300_amount,hs300_amplitude,hs300_pct_change,hs300_change,hs300_turnover,hs300_daily_return,hs300_return_5d,hs300_return_20d,csi_pharma_open,csi_pharma_close,csi_pharma_high,csi_pharma_low,csi_pharma_volume,csi_pharma_amount,csi_pharma_amplitude,csi_pharma_pct_change,csi_pharma_change,csi_pharma_turnover,csi_pharma_daily_return,csi_pharma_return_5d,csi_pharma_return_20d,chinext_open,chinext_close,chinext_high,chinext_low,chinext_volume,chinext_amount,chinext_amplitude,chinext_pct_change,chinext_change,chinext_turnover,chinext_daily_return,chinext_return_5d,chinext_return_20d,valuation_close,valuation_pct_change,total_market_cap,float_market_cap,total_shares,float_shares,pe_ttm,pe_static,pb,peg,pcf,ps,daily_return,return_5d,return_20d,ma5,ma10,ma20,ma60,volume_ma5,volume_ma20,volatility_5d,volatility_20d,rsi14,macd,macd_signal,macd_hist,boll_mid,boll_upper,boll_lower,boll_width,future_5d_return,future_5d_direction,trade_year,period,year,revenue,net_profit,roe,gross_margin,net_margin,asset_liability_ratio,current_ratio,revenue_growth,net_profit_growth,topsis_score,rank,disclosure_date,disclosure_source,report_type,fundamental_mapping_method
2020-03-06,255.2,261.91,252.21,253.71,21867,1165424512.0,1.29,-0.8,3.79,-2.05,4158.2,4138.51,4181.31,4135.39,172475717,253168631808.0,1.09,-1.62,-68.22,0.52,-0.0162168715367991,0.0503699191634623,0.0611917833158541,11236.73,11288.53,11450.11,11215.56,17779128,36834343168.0,2.08,0.22,24.93,1.79,0.0022133243368016,0.0658888158689874,0.0277669788001149,2178.5,2192.94,2220.36,2175.01,132655706,179819413504.0,2.05,-0.75,-16.65,2.38,-0.0075353346095882,0.0585884136186563,0.0878757813275126,528.0,-0.770531854914,106846156560.0,89755786560.0,202360145.0,169992020.0,75.86296512,60.19470588,13.21643196,0.48955716,49.48782254,15.99736651,-0.008015326868939576,0.09494626904320058,0.12280934678704192,247.03199999999998,237.64300000000003,232.3485,224.282,31197.2,32126.35,0.029745362552915676,0.024216463189664517,78.51590106007068,5.887176575953049,3.068562720295724,2.818613855657325,232.3485,253.2698205530669,211.4271794469331,0.18008569500613855,-0.0868708367821529,0.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-09,249.26,253.68,243.06,245.25,28360,1462351568.0,1.67,-3.33,4.19,-8.46,4063.08,3997.13,4063.08,3995.13,208102034,305428729856.0,1.64,-3.42,-141.38,0.63,-0.0341620534926822,-0.0178245410561543,0.0207149624234872,11197.1,11023.62,11211.41,11020.44,24106191,46427772672.0,1.69,-2.35,-264.91,2.43,-0.0234671830610362,0.0176497794123755,0.0167149493792422,2151.27,2093.06,2163.73,2091.86,147291766,206355673088.0,3.28,-4.55,-99.88,2.65,-0.0455461617736919,-0.019836847083946,0.0249145520962892,511.09,-3.202651515152,103424246508.05,86881221501.8,202360145.0,169992020.0,73.43333872,58.26687922,12.7931557,0.47387835,47.90290005,15.48502661,-0.033345157857396224,0.05388681191182165,0.09815071866744263,249.53999999999996,239.56899999999996,233.4445,224.83350000000002,29634.0,32270.95,0.037926152299272035,0.025504654596843916,67.83653096240837,5.872521864990347,3.629354549234649,2.2431673157556977,233.4445,254.67096756441413,212.21803243558588,0.1818545098677769,-0.11840978593272167,0.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-10,244.66,249.28,239.1,246.88,23986,1221319776.0,1.41,0.66,4.15,1.63,3975.23,4082.73,4093.0,3954.75,197416402,296184434688.0,3.46,2.14,85.6,0.6,0.0214153655247639,-0.0021093230612804,0.0329592203336657,10911.5,11049.85,11088.05,10723.62,21609031,42243212544.0,3.31,0.24,26.23,2.18,0.0023794361561808,-0.0025014533886522,0.0195676605356447,2083.2,2148.81,2151.45,2052.06,146435948,211479465984.0,4.75,2.66,55.75,2.63,0.0266356435075918,-0.0112913244530332,0.0593411685827531,514.35,0.637852433035,104083940580.75,87435395487.0,202360145.0,169992020.0,73.90173506,58.63853593,12.87475716,0.47690099,48.20844986,15.58379823,0.0066462793068298165,0.0002836189781612042,0.06588377514895072,249.554,241.65699999999998,234.20750000000004,225.40316666666666,25856.4,32011.2,0.026192230088537136,0.0243696561934369,66.9127086007702,5.924145417768955,4.08831272294151,1.8358326948274444,234.20750000000004,256.23960277371515,212.17539722628493,0.18814173562943207,-0.10964841218405696,0.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-11,246.21,251.21,244.75,246.7,16485,851398528.0,0.97,-0.07,2.62,-0.18,4090.93,4028.43,4091.27,4028.4,161656110,244990873600.0,1.54,-1.33,-54.3,0.49,-0.0132999243153478,-0.0210495619737306,0.0110429848184057,11090.99,10910.33,11114.62,10910.33,15840581,31558872576.0,1.85,-1.26,-139.52,1.59,-0.0126264157432002,-0.0132515137674835,-0.0040857720018731,2157.93,2101.46,2162.6,2100.51,138201956,196260536320.0,2.89,-2.2,-47.35,2.48,-0.0220354521805091,-0.0313352754627922,0.0077591498503797,513.99,-0.069991251094,104011090928.55,87374198359.8,202360145.0,169992020.0,73.85001031,58.59749409,12.86574595,0.4765672,48.17470816,15.57289094,-0.0007290991574854244,0.002152983710443923,0.06584291022206856,249.66,243.756,234.9695,226.1115,24823.2,31718.05,0.026153462390417666,0.024370002331724348,60.960960960960946,5.882720618176506,4.44719430198851,1.435526316187996,234.9695,257.64624577507396,212.29275422492609,0.19301863241887937,-0.11548439400081068,0.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-12,243.66,243.66,231.71,233.2,30460,1499527920.0,1.79,-5.47,4.84,-13.5,3976.11,3950.91,3987.43,3926.27,157060457,233152847872.0,1.52,-1.92,-77.52,0.47,-0.0192432287516476,-0.0608120796913516,-0.0022752984908787,10795.84,10574.99,10829.94,10521.25,15905888,34114839808.0,2.83,-3.07,-335.34,1.6,-0.0307360089016556,-0.0611358713022479,-0.0237431431161594,2070.22,2045.93,2076.01,2025.91,116725612,166985175040.0,2.38,-2.64,-55.53,2.1,-0.0264244858336585,-0.0740680397720844,-0.0090429138816234,486.99,-5.25302048678,98547367013.55,82784413819.8,202360145.0,169992020.0,69.97065414,55.51935572,12.18990568,0.45153303,45.64408087,14.75484378,-0.05472233481961897,-0.0882076947137942,0.03940096273845595,245.148,243.89000000000001,235.4115,226.51966666666667,24231.6,31770.5,0.025443147673327605,0.02663171830115268,49.234500530544175,4.706302662733123,4.499015974137433,0.20728668859568966,235.4115,257.5558952989884,213.2671047010116,0.1881335049391249,-0.08507718696397937,0.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-13,219.72,234.71,218.1,231.67,25368,1208360976.0,1.49,-0.66,7.12,-1.53,3771.01,3895.31,3937.18,3765.15,188296722,280213454848.0,4.35,-1.41,-55.6,0.57,-0.0140727073003434,-0.0587651111148699,-0.0231760926642475,10049.31,10365.88,10485.76,10019.06,18483154,38470054656.0,4.41,-1.98,-209.11,1.86,-0.0197740139706988,-0.081733405500982,-0.0433002554674465,1937.95,2030.58,2055.33,1937.95,139508390,192739643392.0,5.74,-0.75,-15.35,2.51,-0.0075027004833988,-0.0740375933678076,-0.0186737031345144,483.92,-0.630403088359,97926121368.4,82262538318.4,202360145.0,169992020.0,69.52955697,55.16935998,12.11306014,0.44868655,45.35633918,14.66182879,-0.006560891938250379,-0.0868708367821529,0.04861268275019226,240.74,243.88600000000002,235.94850000000002,226.88500000000002,24931.8,31444.3,0.02559417823606327,0.026399377886411567,54.790823211875825,3.608923322568245,4.320997443823595,-0.7120741212553501,235.94850000000002,257.11349222275874,214.7835077772413,0.17940349036131792,-0.045150429490223076,0.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-16,231.71,234.01,215.46,216.21,27411,1283658256.0,1.61,-6.67,8.01,-15.46,3899.86,3727.84,3899.86,3720.51,185968261,282836238336.0,4.6,-4.3,-167.47,0.56,-0.0429927271513691,-0.0673708385766788,-0.0857355877000651,10451.33,10044.82,10512.67,10013.62,19783503,39973014784.0,4.81,-3.1,-321.06,1.99,-0.0309727683515532,-0.0887911593469297,-0.0890762460018844,2034.75,1910.77,2036.73,1902.4,141969966,202262564864.0,6.62,-5.9,-119.81,2.55,-0.059002846477361,-0.0870925821524466,-0.1096879106132756,453.0,-6.389485865432,91669145685.0,77006385060.0,202360145.0,169992020.0,65.08697576,51.64432153,11.33909788,0.42001779,42.4583023,13.72501332,-0.0667328527647083,-0.11840978593272167,-0.023574041457797068,234.93199999999996,242.23600000000002,235.6875,227.046,24742.0,30869.55,0.03374140348972968,0.030629533555745245,43.44975244212499,1.4747494996747719,3.751747854993831,-2.276998355319059,235.6875,257.7174049141452,213.65759508585478,0.18694164870131186,0.01641922205263402,1.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-17,218.75,224.65,211.85,219.81,34046,1557367776.0,2.0,1.67,5.92,3.6,3739.78,3709.68,3786.89,3618.31,166246129,250824024064.0,4.52,-0.49,-18.16,0.5,-0.0048714537104597,-0.0913726844537846,-0.0857249889710685,10105.41,10057.93,10225.12,9712.71,20298138,39661142528.0,5.1,0.13,13.11,2.04,0.0013051503162824,-0.0897677344036343,-0.0867452747955196,1941.2,1917.7,1955.62,1847.51,118215892,167196983296.0,5.66,0.36,6.93,2.12,0.0036268101341343,-0.1075525523429246,-0.1166539994011837,460.21,1.591611479029,93128162330.45,78232027524.2,202360145.0,169992020.0,66.12290753,52.46629848,11.51957226,0.42670284,43.13407351,13.9434622,0.016650478701262683,-0.10964841218405696,-0.011556794675780191,229.51799999999997,239.536,235.55900000000003,227.1726666666667,26754.0,30961.75,0.03624768455759385,0.03086027080558049,46.2198872373142,0.07304921678473875,3.0160081273520127,-2.942958910567274,235.55900000000003,257.94287380047865,213.1751261995214,0.19004897966521017,0.042764205450161574,1.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-18,222.71,229.01,217.76,218.21,26710,1255246800.0,1.57,-0.73,5.12,-1.6,3729.69,3636.26,3775.85,3636.26,155037548,244127162368.0,3.76,-1.98,-73.42,0.47,-0.0197914644928941,-0.0973505807473381,-0.1024483438690201,10164.33,9957.44,10329.85,9957.44,18295559,38353186048.0,3.7,-1.0,-100.49,1.84,-0.0099911214335355,-0.087338329821371,-0.0770303138162187,1941.3,1887.04,1980.79,1887.04,119135601,175202762752.0,4.89,-1.6,-30.66,2.14,-0.0159879021744798,-0.1020338241032425,-0.1179747971431777,457.0,-0.697507659547,92478586265.0,77686353140.0,202360145.0,169992020.0,65.66169519,52.10034203,11.43922236,0.42372655,42.83321004,13.84620549,-0.007279013693644476,-0.11548439400081068,-0.03361381753764392,223.82,236.74,235.17950000000002,227.19366666666667,28799.0,30461.1,0.03537572062836642,0.030676481079913963,40.713022179888405,-1.1536168078930302,2.1820831403030043,-3.3356999481960345,235.17950000000002,258.49788621752026,211.86111378247978,0.1983028811398973,0.10517391503597451,1.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-19,216.26,223.71,206.96,213.36,36142,1626741440.0,2.13,-2.22,7.68,-4.85,3623.79,3589.09,3647.99,3503.19,180807406,271827468288.0,3.98,-1.3,-47.17,0.55,-0.0129721197054116,-0.0915789020757242,-0.1340447708617835,9963.71,9841.84,10050.64,9622.87,18425192,38025360640.0,4.3,-1.16,-115.6,1.86,-0.0116094096474596,-0.0693286707599722,-0.0981611057556619,1898.76,1894.94,1908.69,1838.31,111763653,164730748928.0,3.73,0.42,7.9,2.01,0.0041864507376632,-0.0738001788917509,-0.1334406468075765,447.31,-2.120350109409,90517716459.95,76039130466.2,202360145.0,169992020.0,64.26943736,50.99563237,11.1966708,0.41474207,41.92499603,13.55261745,-0.02222629577012969,-0.08507718696397937,-0.09216236916007148,219.852,232.5,234.09650000000002,227.2131666666667,29935.4,30160.95,0.030968670601070468,0.029333892892446,38.26576288527944,-2.48842788924577,1.2479809343932495,-3.7364088236390196,234.09650000000002,259.3755999798142,208.81740002018586,0.21597161836946865,0.1537307836520434,1.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-20,217.21,226.78,213.46,221.21,25961,1193462384.0,1.53,3.68,6.24,7.85,3629.51,3653.22,3663.95,3588.78,139603000,211223072768.0,2.09,1.79,64.13,0.42,0.0178680389736674,-0.0621490972477158,-0.1195978300947827,9955.66,10125.85,10157.31,9931.35,16049583,33497864448.0,2.3,2.89,284.01,1.62,0.0288574087772206,-0.0231557764512032,-0.0785022846674741,1923.96,1915.05,1928.88,1878.85,99447956,147320991744.0,2.64,1.06,20.11,1.79,0.0106124732181493,-0.0568950743137428,-0.1399373046383788,463.0,3.507634526391,93692747135.0,78706305260.0,202360145.0,169992020.0,66.52377434,52.78437277,11.58940909,0.4292897,43.39557166,14.02799374,0.036792275965504384,-0.045150429490223076,-0.05550574270953412,217.76000000000005,229.25,233.44650000000001,227.45600000000002,30054.0,30118.8,0.039575518101972317,0.03074933825253427,43.2384760112888,-2.8796510682059875,0.42245453387340215,-3.3021056020793895,233.44650000000001,259.3735444253013,207.51945557469872,0.22212407918132238,0.1536096921477328,1.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-23,218.21,224.46,215.21,219.76,19529,903460352.0,1.15,-0.66,4.18,-1.45,3542.68,3530.31,3585.8,3523.79,137108790,197669625856.0,1.7,-3.36,-122.91,0.41,-0.0336442918849672,-0.0529877891755011,-0.1457907879327533,9947.98,9931.8,10157.63,9916.08,18404428,36617741824.0,2.39,-1.92,-194.05,1.85,-0.0191638232839713,-0.0112515704611929,-0.1005580419808408,1856.3,1827.05,1884.45,1819.77,100245519,140788928512.0,3.38,-4.6,-88.0,1.8,-0.0459518028249915,-0.0438147971760075,-0.1929884229914706,460.11,-0.624190064795,93107926315.95,78215028322.2,202360145.0,169992020.0,66.10853955,52.45489796,11.51706915,0.42661012,43.12470082,13.9404324,-0.00655485737534478,0.01641922205263402,-0.02756759148634902,218.46999999999997,226.70100000000002,233.13500000000005,227.67433333333335,28477.6,29192.0,0.02324025365078078,0.02979962395966468,31.316480176819994,-3.2690179341354337,-0.3158399597283651,-2.9531779744070685,233.13500000000005,259.5837010923723,206.68629890762782,0.22689601383209065,0.16281397888605742,1.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-24,224.71,230.01,223.21,229.21,24311,1155577776.0,1.43,4.3,3.09,9.45,3598.65,3625.11,3627.76,3545.45,143103022,208553840640.0,2.33,2.69,94.8,0.43,0.0268531658692863,-0.0227971145759202,-0.1209403833796088,10078.02,10211.23,10216.26,9989.6,18417147,36626789888.0,2.28,2.81,279.43,1.85,0.028134879880787,0.01524170480407,-0.0846321892763369,1869.04,1876.91,1880.86,1817.55,107738324,150786043904.0,3.47,2.73,49.86,1.94,0.027289893544238,-0.0212702716796161,-0.1794247391040129,479.0,4.10553997957,96930509455.0,81426177580.0,202360145.0,169992020.0,68.82265207,54.60845477,11.98990703,0.44412477,44.89520265,14.51276242,0.043001456133964444,0.042764205450161574,0.014203539823008926,220.35,224.93399999999997,233.29550000000003,228.12883333333335,26530.6,28895.55,0.029198588465504233,0.031382800725934606,39.55665024630542,-2.7829775250016553,-0.8092674727830231,-1.9737100522186322,233.29550000000003,259.6004632899227,206.99053671007738,0.22550767837290175,0.15051699315038602,1.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-25,234.71,241.27,232.26,241.16,27748,1376916496.0,1.63,5.21,3.93,11.95,3711.48,3722.52,3732.65,3685.99,153495959,231561519104.0,1.29,2.69,97.41,0.46,0.0268709087448379,0.0237221760820183,-0.0860540827199474,10416.14,10558.54,10573.33,10345.93,19841902,40664358912.0,2.23,3.4,347.31,2.0,0.0340125528462291,0.0603669216184079,-0.0228396541336542,1924.99,1937.85,1940.07,1915.53,109371604,154129539072.0,1.31,3.25,60.94,1.97,0.032468259000165,0.026925767339325,-0.1113633237033979,502.9,4.989561586639,101766916920.5,85488986858.0,202360145.0,169992020.0,72.25660068,57.33317725,12.58815082,0.46628465,47.13527643,15.23688564,0.05213559617817709,0.10517391503597451,0.06845066678481238,224.94,224.38000000000002,234.06800000000004,228.78766666666667,26738.2,28954.6,0.03290130073975052,0.033372634425311735,41.26376256582097,-1.4171854377885609,-0.9308510657841307,-0.4863343720044302,234.06800000000004,260.3424347227484,207.79356527725164,0.22450257807772422,0.05639409520650185,1.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-26,239.71,247.51,238.67,246.16,22102,1124835856.0,1.3,2.07,3.67,5.0,3692.61,3698.05,3736.25,3681.27,112310666,169336311808.0,1.48,-0.66,-24.47,0.34,-0.0065735039704285,0.0303586703036145,-0.0946980082646246,10516.16,10758.32,10784.81,10469.2,22667543,46116868352.0,2.99,1.89,199.78,2.28,0.018921176602068,0.0931207985498645,-0.0131149616238079,1922.79,1927.28,1948.63,1914.35,91010076,127107928064.0,1.77,-0.55,-10.57,1.64,-0.0054544985421988,0.0170665034249104,-0.1226516017134715,512.9,1.988466892026,103790518370.5,87188907058.0,202360145.0,169992020.0,73.69339926,58.4732285,12.83846203,0.47555656,48.0725458,15.53986607,0.020733123237684614,0.1537307836520434,0.06167514879668756,231.5,225.67600000000002,234.783,229.5456666666667,23930.2,28508.75,0.023044847203562823,0.03316335849506022,45.63634261935036,0.06789024806545285,-0.7311028030142139,0.7989930510796668,234.783,261.57757847754726,207.9884215224527,0.2282497325406633,0.04452388690282749,1.0,2020,2018-12-31,2018,5375000000.0,1006000000.0,20.85,85.1,27.22,32.8,2.24,31.03364212579227,51.96374622356495,0.3427266174412215,8,2019-03-07,stock_report_disclosure,2018年报,disclosure_date_asof
2020-03-27,264.21,266.01,253.96,255.19,44815,2417469776.0,2.64,3.67,4.9,9.03,3746.39,3710.06,3758.78,3709.92,124060995,186103427072.0,1.32,0.32,12.01,0.38,0.0032476575492488,0.0155588768264709,-0.0583723556807654,10907.01,10687.9,10962.86,10680.74,18720396,44885036544.0,2.62,-0.65,-70.42,1.88,-0.0065456316599618,0.0555064513102603,0.0091759578196761,1955.87,1903.88,1957.7,1902.79,88595917,125181968384.0,2.85,-1.21,-23.4,1.59,-0.0121414636171183,-0.0058327458813085,-0.0809482662907843,530.97,3.523103918893,107447166190.65,90260662859.4,202360145.0,169992020.0,60.53330111,60.53330111,13.29077439,0.49231092,55.53770314,14.57167334,0.03668345791355221,0.1536096921477328,0.10133356350610678,238.296,228.02799999999996,235.95699999999997,230.42416666666665,27701.0,28471.0,0.0230359595716673,0.03395745881798043,55.70739549839228,1.9509792868620366,-0.19468638503896385,2.1456656719010003,235.95699999999997,264.20290000988433,207.71109999011563,0.23941565632623193,0.011403268153140855,1.0,2020,2019-12-31,2019,7373999999.999999,1775000000.0,28.54,85.19,31.86,30.77,2.72,37.19069767441858,76.44135188866798,0.4693679580461784,6,2020-03-27,stock_report_disclosure,2019年报,disclosure_date_asof
2020-03-30,254.71,260.21,249.65,255.54,24551,1303397504.0,1.44,0.14,4.14,0.35,3657.46,3674.11,3690.64,3637.59,126876672,180640800768.0,1.43,-0.97,-35.95,0.38,-0.009689870244686,0.0407329667932845,-0.0971970700327053,10610.29,10537.78,10741.1,10475.9,17141917,40389319168.0,2.48,-1.4,-150.12,1.73,-0.0140457900990839,0.0610141162729818,-0.0272007296608424,1875.31,1860.48,1877.5,1833.01,93248637,125944299520.0,2.34,-2.28,-43.4,1.68,-0.0227955543416602,0.018297255138064,-0.1287521892648753,531.66,0.12995084468,107586794690.7,90377957353.2,202360145.0,169992020.0,60.61196464,60.61196464,13.30804586,0.49295068,55.60987486,14.59060936,0.001371527097456804,0.16281397888605742,0.09810493747582827,245.452,231.96099999999996,237.09849999999997,231.299,28705.4,27889.75,0.0200379276499772,0.033968728782818335,55.04662004662005,3.4320207926215858,0.5306550504931462,2.90136574212844,237.09849999999997,266.60884450208164,207.58815549791834,0.24892898522834733,0.04555059873209677,1.0,2020,2019-12-31,2019,7373999999.999999,1775000000.0,28.54,85.19,31.86,30.77,2.72,37.19069767441858,76.44135188866798,0.4693679580461784,6,2020-03-27,stock_report_disclosure,2019年报,disclosure_date_asof
2020-03-31,257.46,264.31,256.56,263.71,21933,1189417328.0,1.29,3.2,3.03,8.17,3708.14,3686.16,3716.07,3676.2,111453025,161595510784.0,1.09,0.33,12.05,0.34,0.0032797058335214,0.0168408682771004,-0.0990379727034531,10584.69,10664.06,10678.81,10525.45,14986568,35658787840.0,1.46,1.2,126.28,1.51,0.011983548717092,0.0443462736614492,-0.0373277147675119,1876.69,1871.92,1886.27,1862.86,75089027,104910962688.0,1.26,0.61,11.44,1.35,0.0061489508083936,-0.0026586250805845,-0.1386937216739134,548.0,3.073392769815,110893359460.0,93155626960.0,202360145.0,169992020.0,62.47480838,62.47480838,12.8544906,0.50810099,57.31898473,15.03903609,0.031971511309383915,0.15051699315038602,0.06847372472752311,252.352,236.35099999999997,237.9435,232.24066666666664,28229.8,26842.7,0.018933495176943062,0.03206373124982415,59.06813093080286,5.205007490380524,1.4655255384706218,3.739481951909902,237.9435,269.5201911202745,206.3668088797255,0.2654133533403895,0.0023889879033787143,1.0,2020,2019-12-31,2019,7373999999.999999,1775000000.0,28.54,85.19,31.86,30.77,2.72,37.19069767441858,76.44135188866798,0.4693679580461784,6,2020-03-27,stock_report_disclosure,2019年报,disclosure_date_asof
2020-04-01,262.71,264.05,254.21,254.76,21915,1179742624.0,1.29,-3.39,3.73,-8.95,3682.3,3675.08,3731.78,3670.97,119352620,170422566912.0,1.65,-0.3,-11.08,0.36,-0.0030058380536927,-0.0127440551024574,-0.1069172914059367,10636.54,10505.06,10667.92,10498.65,14285555,32406952704.0,1.59,-1.49,-159.0,1.44,-0.0149098936052497,-0.0050650942270429,-0.0499048101403203,1875.36,1864.8,1900.18,1862.27,79588690,109742325760.0,2.03,-0.38,-7.12,1.43,-0.0038035813496304,-0.0376964161312795,-0.1404233350542075,530.1,-3.266423357664,107271112864.5,90112769802.0,202360145.0,169992020.0,60.43411665,60.43411665,12.43460851,0.49150426,55.44670403,14.5477975,-0.03393879640514197,0.05639409520650185,0.034894585042856585,255.07199999999997,240.006,238.373,233.0258333333333,27063.2,26855.9,0.028747686073594434,0.03314113949099437,62.07978484984312,5.820823193862537,2.336585069549005,3.4842381243135323,238.373,270.64681281603043,206.09918718396958,0.2707841308875622,0.05927147118856979,1.0,2020,2019-12-31,2019,7373999999.999999,1775000000.0,28.54,85.19,31.86,30.77,2.72,37.19069767441858,76.44135188866798,0.4693679580461784,6,2020-03-27,stock_report_disclosure,2019年报,disclosure_date_asof
2020-04-02,255.21,257.12,251.75,257.12,19021,1007206864.0,1.12,0.93,2.11,2.36,3656.32,3734.53,3734.53,3652.32,115168210,168893255680.0,2.24,1.62,59.45,0.35,0.0161765186063977,0.0098646584010491,-0.1122487062397632,10498.35,10671.08,10671.08,10416.29,13563498,31019553024.0,2.43,1.58,166.02,1.37,0.0158038126388617,-0.0081090727920344,-0.0526048510245392,1860.08,1916.95,1916.95,1857.32,83463908,117682610176.0,3.2,2.8,52.15,1.5,0.0279654654654655,-0.0053598854343945,-0.1324408600690626,534.83,0.892284474627,108228276350.35,90916832056.6,202360145.0,169992020.0,60.97336089,60.97336089,12.54556059,0.49588987,55.94144636,14.67760524,0.00926362066258446,0.04452388690282749,0.005317485142320999,257.264,244.38199999999998,238.44099999999997,233.7576666666667,26447.0,26136.05,0.028266777407672868,0.032057187492309756,64.12790052181637,6.425227825435485,3.1543136207263016,3.2709142047091833,238.44099999999997,270.87439727730236,206.00760272269758,0.272045472693894,0.03216397013067818,1.0,2020,2019-12-31,2019,7373999999.999999,1775000000.0,28.54,85.19,31.86,30.77,2.72,37.19069767441858,76.44135188866798,0.4693679580461784,6,2020-03-27,stock_report_disclosure,2019年报,disclosure_date_asof
2020-04-03,254.77,261.96,254.77,258.1,16723,900983744.0,0.98,0.38,2.8,0.98,3721.48,3713.22,3738.83,3698.98,99825083,150132813824.0,1.07,-0.57,-21.31,0.3,-0.0057062066712545,0.0008517382468207,-0.1027640382649794,10671.78,10778.44,10875.93,10667.94,16229851,36308773888.0,1.95,1.01,107.36,1.63,0.0100608373285553,0.0084712618942917,-0.0451865743369597,1912.74,1906.67,1928.34,1898.79,78491579,113433006080.0,1.54,-0.54,-10.28,1.41,-0.0053626855160541,0.0014654284933923,-0.1305416472862914,536.78,0.364601836097,108622878633.1,91248316495.6,202360145.0,169992020.0,61.19567088,61.19567088,12.59130194,0.4976979,56.1454099,14.73112006,0.003811449906658382,0.011403268153140855,0.017303220212053105,257.846,248.07099999999997,238.6605,234.54416666666668,20828.6,25878.85,0.02369122038402295,0.03199587052557862,77.70869162587644,6.9037188863494805,3.9041946738509377,2.999524212498543,238.6605,271.5847041665392,205.7362958334608,0.27590828114865434,0.04769469197985288,1.0,2020,2019-12-31,2019,7373999999.999999,1775000000.0,28.54,85.19,31.86,30.77,2.72,37.19069767441858,76.44135188866798,0.4693679580461784,6,2020-03-27,stock_report_disclosure,2019年报,disclosure_date_asof
