date,close,volume,source
2021-02-26,411.13,39371.55,stock_zh_a_hist_tx
2021-03-01,427.3,45843.76,stock_zh_a_hist_tx
2021-03-02,408.98,43836.46,stock_zh_a_hist_tx
2021-03-03,427.11,42126.57,stock_zh_a_hist_tx
2021-03-04,415.14,32261.63,stock_zh_a_hist_tx
2021-03-05,412.39,29311.83,stock_zh_a_hist_tx
2021-03-08,398.11,52902.11,stock_zh_a_hist_tx
2021-03-09,394.21,52075.63,stock_zh_a_hist_tx
2021-03-10,406.84,37530.9,stock_zh_a_hist_tx
2021-03-11,425.32,47208.58,stock_zh_a_hist_tx
2021-03-12,425.71,48607.51,stock_zh_a_hist_tx
2021-03-15,394.71,54134.1,stock_zh_a_hist_tx
2021-03-16,394.87,32236.16,stock_zh_a_hist_tx
2021-03-17,391.21,41074.09,stock_zh_a_hist_tx
2021-03-18,403.41,46656.75,stock_zh_a_hist_tx
2021-03-19,379.82,49655.47,stock_zh_a_hist_tx
2021-03-22,377.47,41401.71,stock_zh_a_hist_tx
2021-03-23,383.01,39936.31,stock_zh_a_hist_tx
2021-03-24,388.16,34949.71,stock_zh_a_hist_tx
2021-03-25,410.21,59404.79,stock_zh_a_hist_tx
2021-03-26,427.09,52351.2,stock_zh_a_hist_tx
2021-03-29,431.63,33174.8,stock_zh_a_hist_tx
2021-03-30,450.71,71380.33,stock_zh_a_hist_tx
2021-03-31,442.94,36324.45,stock_zh_a_hist_tx
2021-04-01,458.51,31982.47,stock_zh_a_hist_tx
2021-04-02,446.33,36846.25,stock_zh_a_hist_tx
2021-04-06,444.0,24420.28,stock_zh_a_hist_tx
2021-04-07,443.01,25797.11,stock_zh_a_hist_tx
2021-04-08,445.21,22502.09,stock_zh_a_hist_tx
2021-04-09,440.86,20517.39,stock_zh_a_hist_tx
2021-04-12,429.6,27606.35,stock_zh_a_hist_tx
2021-04-13,434.8,26490.76,stock_zh_a_hist_tx
2021-04-14,437.45,23815.5,stock_zh_a_hist_tx
2021-04-15,440.16,24527.38,stock_zh_a_hist_tx
2021-04-16,425.59,31928.2,stock_zh_a_hist_tx
2021-04-19,457.28,49365.01,stock_zh_a_hist_tx
2021-04-20,464.7,28817.92,stock_zh_a_hist_tx
2021-04-21,469.07,25480.21,stock_zh_a_hist_tx
2021-04-22,462.61,21237.08,stock_zh_a_hist_tx
2021-04-23,470.38,25134.0,stock_zh_a_hist_tx
2021-04-26,475.21,58341.61,stock_zh_a_hist_tx
2021-04-27,488.18,34906.51,stock_zh_a_hist_tx
2021-04-28,490.71,29611.94,stock_zh_a_hist_tx
2021-04-29,486.27,21862.86,stock_zh_a_hist_tx
2021-04-30,487.81,23380.29,stock_zh_a_hist_tx
2021-05-06,468.32,32280.5,stock_zh_a_hist_tx
2021-05-07,456.21,29537.66,stock_zh_a_hist_tx
2021-05-10,458.21,21769.83,stock_zh_a_hist_tx
2021-05-11,479.12,29765.2,stock_zh_a_hist_tx
2021-05-12,483.51,21210.93,stock_zh_a_hist_tx
2021-05-13,487.2,21469.87,stock_zh_a_hist_tx
2021-05-14,507.11,48326.58,stock_zh_a_hist_tx
2021-05-17,510.21,42463.2,stock_zh_a_hist_tx
2021-05-18,491.71,30157.08,stock_zh_a_hist_tx
2021-05-19,496.4,20725.57,stock_zh_a_hist_tx
2021-05-20,497.12,38376.23,stock_zh_a_hist_tx
2021-05-21,446.51,173436.0,stock_zh_a_hist_tx
2021-05-24,420.23,180871.02,stock_zh_a_hist_tx
2021-05-25,424.55,124276.54,stock_zh_a_hist_tx
2021-05-26,419.67,77088.12,stock_zh_a_hist_tx
2021-05-27,407.52,112412.64,stock_zh_a_hist_tx
2021-05-28,391.01,143991.28,stock_zh_a_hist_tx
2021-05-31,401.62,102431.36,stock_zh_a_hist_tx
2021-06-01,423.01,119563.02,stock_zh_a_hist_tx
2021-06-02,436.23,136744.41,stock_zh_a_hist_tx
2021-06-03,423.01,67672.32,stock_zh_a_hist_tx
2021-06-04,422.47,45191.88,stock_zh_a_hist_tx
2021-06-07,415.51,41372.66,stock_zh_a_hist_tx
2021-06-08,398.01,122062.15,stock_zh_a_hist_tx
2021-06-09,402.0,53546.41,stock_zh_a_hist_tx
2021-06-10,402.46,50180.71,stock_zh_a_hist_tx
2021-06-11,397.99,52917.65,stock_zh_a_hist_tx
2021-06-15,399.47,40482.22,stock_zh_a_hist_tx
2021-06-16,391.38,40053.04,stock_zh_a_hist_tx
2021-06-17,384.87,46571.35,stock_zh_a_hist_tx
2021-06-18,386.91,45940.36,stock_zh_a_hist_tx
2021-06-21,376.01,67793.25,stock_zh_a_hist_tx
2021-06-22,387.35,92144.36,stock_zh_a_hist_tx
2021-06-23,384.01,80923.21,stock_zh_a_hist_tx
2021-06-24,380.26,56071.68,stock_zh_a_hist_tx
2021-06-25,389.51,62253.29,stock_zh_a_hist_tx
2021-06-28,388.32,51709.88,stock_zh_a_hist_tx
2021-06-29,376.33,57924.88,stock_zh_a_hist_tx
2021-06-30,378.01,40851.87,stock_zh_a_hist_tx
2021-07-01,378.37,35994.15,stock_zh_a_hist_tx
2021-07-02,362.01,66805.13,stock_zh_a_hist_tx
2021-07-05,346.57,87197.36,stock_zh_a_hist_tx
2021-07-06,351.57,62710.37,stock_zh_a_hist_tx
2021-07-07,355.55,41965.9,stock_zh_a_hist_tx
2021-07-08,369.12,73574.98,stock_zh_a_hist_tx
2021-07-09,372.53,49782.26,stock_zh_a_hist_tx
2021-07-12,376.59,45107.29,stock_zh_a_hist_tx
2021-07-13,368.65,37476.35,stock_zh_a_hist_tx
2021-07-14,384.5,85667.55,stock_zh_a_hist_tx
2021-07-15,383.28,38778.34,stock_zh_a_hist_tx
2021-07-16,370.71,40685.19,stock_zh_a_hist_tx
2021-07-19,402.91,106666.3,stock_zh_a_hist_tx
2021-07-20,400.02,44357.69,stock_zh_a_hist_tx
2021-07-21,395.97,53107.03,stock_zh_a_hist_tx
2021-07-22,370.67,107524.82,stock_zh_a_hist_tx
2021-07-23,356.79,62970.32,stock_zh_a_hist_tx
2021-07-26,324.62,110842.71,stock_zh_a_hist_tx
2021-07-27,293.99,127971.87,stock_zh_a_hist_tx
2021-07-28,301.94,104255.52,stock_zh_a_hist_tx
2021-07-29,300.4,85129.92,stock_zh_a_hist_tx
2021-07-30,296.77,99836.71,stock_zh_a_hist_tx
2021-08-02,297.48,99630.91,stock_zh_a_hist_tx
2021-08-03,308.79,92601.54,stock_zh_a_hist_tx
2021-08-04,298.24,81551.73,stock_zh_a_hist_tx
2021-08-05,267.52,269922.71,stock_zh_a_hist_tx
2021-08-06,269.05,178985.36,stock_zh_a_hist_tx
2021-08-09,280.26,126059.62,stock_zh_a_hist_tx
2021-08-10,290.27,101849.95,stock_zh_a_hist_tx
2021-08-11,282.3,65124.83,stock_zh_a_hist_tx
2021-08-12,283.71,63432.33,stock_zh_a_hist_tx
2021-08-13,299.19,113811.05,stock_zh_a_hist_tx
2021-08-16,300.01,105658.44,stock_zh_a_hist_tx
2021-08-17,285.88,83530.73,stock_zh_a_hist_tx
2021-08-18,274.91,76863.56,stock_zh_a_hist_tx
2021-08-19,276.01,60110.1,stock_zh_a_hist_tx
2021-08-20,261.89,103992.32,stock_zh_a_hist_tx
2021-08-23,262.57,71774.83,stock_zh_a_hist_tx
2021-08-24,265.61,63092.63,stock_zh_a_hist_tx
2021-08-25,268.1,65269.75,stock_zh_a_hist_tx
2021-08-26,255.87,85984.81,stock_zh_a_hist_tx
2021-08-27,248.78,91404.03,stock_zh_a_hist_tx
2021-08-30,247.53,96288.04,stock_zh_a_hist_tx
2021-08-31,246.25,62756.8,stock_zh_a_hist_tx
2021-09-01,253.51,93822.71,stock_zh_a_hist_tx
2021-09-02,232.74,136494.0,stock_zh_a_hist_tx
2021-09-03,233.12,84385.78,stock_zh_a_hist_tx
2021-09-06,252.02,118738.36,stock_zh_a_hist_tx
2021-09-07,247.06,69699.31,stock_zh_a_hist_tx
2021-09-08,241.82,59192.23,stock_zh_a_hist_tx
2021-09-09,239.0,47369.82,stock_zh_a_hist_tx
2021-09-10,236.73,58180.93,stock_zh_a_hist_tx
2021-09-13,236.68,63802.85,stock_zh_a_hist_tx
2021-09-14,235.44,66567.03,stock_zh_a_hist_tx
2021-09-15,227.66,85217.73,stock_zh_a_hist_tx
2021-09-16,229.51,67456.73,stock_zh_a_hist_tx
2021-09-17,234.18,112546.88,stock_zh_a_hist_tx
2021-09-22,225.08,65943.1,stock_zh_a_hist_tx
2021-09-23,232.46,63400.31,stock_zh_a_hist_tx
2021-09-24,242.96,111523.92,stock_zh_a_hist_tx
2021-09-27,255.67,139968.67,stock_zh_a_hist_tx
2021-09-28,257.81,78374.63,stock_zh_a_hist_tx
2021-09-29,256.37,58372.34,stock_zh_a_hist_tx
2021-09-30,265.67,87717.39,stock_zh_a_hist_tx
2021-10-08,279.16,141431.54,stock_zh_a_hist_tx
2021-10-11,286.61,100555.37,stock_zh_a_hist_tx
2021-10-12,284.51,69894.11,stock_zh_a_hist_tx
2021-10-13,304.03,98765.29,stock_zh_a_hist_tx
2021-10-14,297.51,75510.6,stock_zh_a_hist_tx
2021-10-15,279.18,145089.3,stock_zh_a_hist_tx
2021-10-18,268.81,92111.32,stock_zh_a_hist_tx
2021-10-19,271.51,55238.08,stock_zh_a_hist_tx
2021-10-20,272.5,38417.75,stock_zh_a_hist_tx
2021-10-21,270.21,35123.22,stock_zh_a_hist_tx
2021-10-22,275.41,46982.5,stock_zh_a_hist_tx
2021-10-25,276.24,41699.59,stock_zh_a_hist_tx
2021-10-26,275.01,31319.64,stock_zh_a_hist_tx
2021-10-27,261.07,78216.01,stock_zh_a_hist_tx
2021-10-28,263.0,55699.08,stock_zh_a_hist_tx
2021-10-29,263.77,50197.58,stock_zh_a_hist_tx
2021-11-01,251.56,114098.31,stock_zh_a_hist_tx
2021-11-02,252.81,57865.46,stock_zh_a_hist_tx
2021-11-03,254.73,42465.4,stock_zh_a_hist_tx
2021-11-04,272.71,84146.3,stock_zh_a_hist_tx
2021-11-05,276.86,72218.23,stock_zh_a_hist_tx
2021-11-08,266.82,62292.08,stock_zh_a_hist_tx
2021-11-09,264.08,39142.44,stock_zh_a_hist_tx
2021-11-10,274.84,61599.6,stock_zh_a_hist_tx
2021-11-11,261.77,80665.84,stock_zh_a_hist_tx
2021-11-12,253.01,78238.19,stock_zh_a_hist_tx
2021-11-15,255.36,36722.83,stock_zh_a_hist_tx
2021-11-16,274.05,108032.54,stock_zh_a_hist_tx
2021-11-17,281.81,94284.96,stock_zh_a_hist_tx
2021-11-18,279.87,49042.75,stock_zh_a_hist_tx
2021-11-19,275.02,45286.88,stock_zh_a_hist_tx
2021-11-22,274.01,49987.6,stock_zh_a_hist_tx
2021-11-23,283.01,71341.7,stock_zh_a_hist_tx
2021-11-24,288.31,103008.45,stock_zh_a_hist_tx
2021-11-25,288.08,46315.4,stock_zh_a_hist_tx
2021-11-26,283.04,47463.17,stock_zh_a_hist_tx
2021-11-29,278.54,50361.93,stock_zh_a_hist_tx
2021-11-30,274.39,41707.61,stock_zh_a_hist_tx
2021-12-01,272.54,29117.85,stock_zh_a_hist_tx
2021-12-02,271.42,28488.39,stock_zh_a_hist_tx
2021-12-03,281.0,52164.07,stock_zh_a_hist_tx
2021-12-06,271.37,42253.84,stock_zh_a_hist_tx
2021-12-07,266.09,44868.88,stock_zh_a_hist_tx
2021-12-08,278.81,64452.57,stock_zh_a_hist_tx
2021-12-09,294.21,108343.6,stock_zh_a_hist_tx
2021-12-10,289.61,55988.93,stock_zh_a_hist_tx
2021-12-13,292.71,49509.66,stock_zh_a_hist_tx
2021-12-14,294.09,50968.21,stock_zh_a_hist_tx
2021-12-15,292.56,56569.93,stock_zh_a_hist_tx
2021-12-16,295.35,48055.08,stock_zh_a_hist_tx
2021-12-17,281.51,48760.19,stock_zh_a_hist_tx
2021-12-20,275.51,42029.91,stock_zh_a_hist_tx
2021-12-21,280.01,29039.63,stock_zh_a_hist_tx
2021-12-22,278.28,23125.87,stock_zh_a_hist_tx
2021-12-23,276.96,21469.14,stock_zh_a_hist_tx
2021-12-24,274.29,41579.61,stock_zh_a_hist_tx
2021-12-27,268.69,43940.55,stock_zh_a_hist_tx
2021-12-28,272.87,32916.74,stock_zh_a_hist_tx
2021-12-29,266.19,51876.07,stock_zh_a_hist_tx
2021-12-30,262.37,53136.14,stock_zh_a_hist_tx
2021-12-31,262.41,38833.23,stock_zh_a_hist_tx
2022-01-04,261.68,40903.44,stock_zh_a_hist_tx
2022-01-05,263.24,42723.26,stock_zh_a_hist_tx
2022-01-06,254.07,54126.17,stock_zh_a_hist_tx
2022-01-07,252.05,37122.67,stock_zh_a_hist_tx
2022-01-10,260.01,37409.75,stock_zh_a_hist_tx
2022-01-11,254.68,26366.68,stock_zh_a_hist_tx
2022-01-12,258.91,25243.23,stock_zh_a_hist_tx
2022-01-13,253.09,28751.63,stock_zh_a_hist_tx
2022-01-14,245.44,41951.55,stock_zh_a_hist_tx
2022-01-17,247.53,29907.9,stock_zh_a_hist_tx
2022-01-18,243.9,33843.82,stock_zh_a_hist_tx
2022-01-19,218.61,122314.79,stock_zh_a_hist_tx
2022-01-20,195.85,42034.0,stock_zh_a_hist_tx
2022-01-21,175.37,39948.0,stock_zh_a_hist_tx
2022-01-24,162.25,498718.71,stock_zh_a_hist_tx
2022-01-25,155.12,212694.56,stock_zh_a_hist_tx
2022-01-26,159.18,184536.61,stock_zh_a_hist_tx
2022-01-27,160.84,179634.26,stock_zh_a_hist_tx
2022-01-28,165.56,176060.47,stock_zh_a_hist_tx
2022-02-07,156.01,153694.36,stock_zh_a_hist_tx
2022-02-08,156.15,81891.2,stock_zh_a_hist_tx
2022-02-09,157.36,81280.47,stock_zh_a_hist_tx
2022-02-10,156.26,74836.24,stock_zh_a_hist_tx
2022-02-11,155.71,72242.78,stock_zh_a_hist_tx
2022-02-14,154.56,62935.78,stock_zh_a_hist_tx
2022-02-15,165.21,154004.24,stock_zh_a_hist_tx
2022-02-16,163.55,87984.99,stock_zh_a_hist_tx
2022-02-17,161.78,56632.38,stock_zh_a_hist_tx
2022-02-18,164.77,62804.2,stock_zh_a_hist_tx
2022-02-21,166.03,70817.08,stock_zh_a_hist_tx
2022-02-22,175.06,170742.22,stock_zh_a_hist_tx
2022-02-23,176.14,105358.97,stock_zh_a_hist_tx
2022-02-24,178.37,163497.4,stock_zh_a_hist_tx
2022-02-25,180.83,105800.59,stock_zh_a_hist_tx
2022-02-28,173.06,110051.84,stock_zh_a_hist_tx
2022-03-01,173.76,62548.07,stock_zh_a_hist_tx
2022-03-02,172.51,53346.98,stock_zh_a_hist_tx
2022-03-03,170.18,57238.23,stock_zh_a_hist_tx
2022-03-04,170.73,86290.4,stock_zh_a_hist_tx
2022-03-07,163.76,84109.12,stock_zh_a_hist_tx
2022-03-08,155.11,93739.93,stock_zh_a_hist_tx
2022-03-09,151.36,92244.0,stock_zh_a_hist_tx
2022-03-10,167.4,128046.08,stock_zh_a_hist_tx
2022-03-11,181.91,257395.71,stock_zh_a_hist_tx
2022-03-14,173.02,119051.7,stock_zh_a_hist_tx
2022-03-15,167.51,93966.26,stock_zh_a_hist_tx
2022-03-16,167.0,113079.31,stock_zh_a_hist_tx
2022-03-17,167.55,163036.97,stock_zh_a_hist_tx
2022-03-18,163.61,104374.52,stock_zh_a_hist_tx
2022-03-21,167.43,93650.12,stock_zh_a_hist_tx
2022-03-22,164.25,70349.56,stock_zh_a_hist_tx
2022-03-23,164.31,77764.62,stock_zh_a_hist_tx
2022-03-24,165.46,80887.75,stock_zh_a_hist_tx
2022-03-25,157.71,103011.87,stock_zh_a_hist_tx
2022-03-28,156.44,46867.83,stock_zh_a_hist_tx
2022-03-29,154.46,38606.81,stock_zh_a_hist_tx
2022-03-30,161.62,80264.56,stock_zh_a_hist_tx
2022-03-31,158.86,52410.17,stock_zh_a_hist_tx
2022-04-01,159.16,49406.0,stock_zh_a_hist_tx
2022-04-06,155.11,66340.0,stock_zh_a_hist_tx
2022-04-07,155.67,71021.0,stock_zh_a_hist_tx
2022-04-08,152.46,56818.0,stock_zh_a_hist_tx
2022-04-11,147.17,56660.0,stock_zh_a_hist_tx
2022-04-12,152.66,53281.0,stock_zh_a_hist_tx
2022-04-13,152.74,50226.0,stock_zh_a_hist_tx
2022-04-14,151.81,57968.0,stock_zh_a_hist_tx
2022-04-15,148.76,46698.0,stock_zh_a_hist_tx
2022-04-18,145.67,44055.0,stock_zh_a_hist_tx
2022-04-19,143.26,48462.0,stock_zh_a_hist_tx
2022-04-20,144.67,74302.0,stock_zh_a_hist_tx
2022-04-21,139.4,49695.0,stock_zh_a_hist_tx
2022-04-22,138.2,47735.0,stock_zh_a_hist_tx
2022-04-25,126.17,71446.0,stock_zh_a_hist_tx
2022-04-26,126.89,77205.0,stock_zh_a_hist_tx
2022-04-27,138.29,105342.0,stock_zh_a_hist_tx
2022-04-28,144.9,124285.0,stock_zh_a_hist_tx
2022-04-29,148.03,80554.0,stock_zh_a_hist_tx
2022-05-05,148.82,56348.0,stock_zh_a_hist_tx
2022-05-06,144.01,50266.0,stock_zh_a_hist_tx
2022-05-09,143.17,27651.0,stock_zh_a_hist_tx
2022-05-10,143.95,46944.0,stock_zh_a_hist_tx
2022-05-11,149.56,81182.0,stock_zh_a_hist_tx
2022-05-12,150.73,43686.0,stock_zh_a_hist_tx
2022-05-13,147.31,47379.0,stock_zh_a_hist_tx
2022-05-16,143.77,42279.0,stock_zh_a_hist_tx
2022-05-17,142.36,43760.0,stock_zh_a_hist_tx
2022-05-18,141.12,33162.0,stock_zh_a_hist_tx
2022-05-19,139.83,51616.0,stock_zh_a_hist_tx
2022-05-20,150.37,119112.0,stock_zh_a_hist_tx
2022-05-23,151.09,89045.0,stock_zh_a_hist_tx
2022-05-24,145.04,68948.0,stock_zh_a_hist_tx
2022-05-25,142.91,51116.0,stock_zh_a_hist_tx
2022-05-26,142.04,44522.0,stock_zh_a_hist_tx
2022-05-27,142.7,57005.0,stock_zh_a_hist_tx
2022-05-30,150.23,115499.0,stock_zh_a_hist_tx
2022-05-31,156.89,105266.0,stock_zh_a_hist_tx
2022-06-01,162.17,115209.0,stock_zh_a_hist_tx
2022-06-02,160.16,64158.0,stock_zh_a_hist_tx
2022-06-06,161.81,63109.0,stock_zh_a_hist_tx
2022-06-07,163.83,63380.0,stock_zh_a_hist_tx
2022-06-08,165.66,89707.0,stock_zh_a_hist_tx
2022-06-09,161.71,50059.0,stock_zh_a_hist_tx
2022-06-10,167.31,65963.0,stock_zh_a_hist_tx
2022-06-13,168.82,57449.0,stock_zh_a_hist_tx
2022-06-14,167.16,55618.0,stock_zh_a_hist_tx
2022-06-15,176.98,111890.0,stock_zh_a_hist_tx
2022-06-16,183.49,113867.0,stock_zh_a_hist_tx
2022-06-17,202.66,170978.0,stock_zh_a_hist_tx
2022-06-20,205.62,179367.0,stock_zh_a_hist_tx
2022-06-21,206.8,116031.0,stock_zh_a_hist_tx
2022-06-22,200.81,94683.0,stock_zh_a_hist_tx
2022-06-23,199.51,87910.0,stock_zh_a_hist_tx
2022-06-24,202.96,92908.0,stock_zh_a_hist_tx
2022-06-27,210.01,89659.0,stock_zh_a_hist_tx
2022-06-28,218.5,93779.0,stock_zh_a_hist_tx
2022-06-29,220.21,120556.0,stock_zh_a_hist_tx
2022-06-30,225.23,81677.0,stock_zh_a_hist_tx
2022-07-01,220.87,74729.0,stock_zh_a_hist_tx
2022-07-04,227.91,70553.0,stock_zh_a_hist_tx
2022-07-05,226.04,69523.0,stock_zh_a_hist_tx
2022-07-06,216.11,101995.0,stock_zh_a_hist_tx
2022-07-07,214.92,57104.0,stock_zh_a_hist_tx
2022-07-08,214.72,46439.0,stock_zh_a_hist_tx
2022-07-11,211.61,63986.0,stock_zh_a_hist_tx
2022-07-12,204.31,64375.0,stock_zh_a_hist_tx
2022-07-13,206.21,62466.0,stock_zh_a_hist_tx
2022-07-14,208.1,63130.0,stock_zh_a_hist_tx
2022-07-15,201.59,58052.0,stock_zh_a_hist_tx
2022-07-18,200.61,53057.0,stock_zh_a_hist_tx
2022-07-19,201.54,42273.0,stock_zh_a_hist_tx
2022-07-20,201.06,45833.0,stock_zh_a_hist_tx
2022-07-21,200.63,41674.0,stock_zh_a_hist_tx
2022-07-22,198.21,41898.0,stock_zh_a_hist_tx
2022-07-25,197.86,45384.0,stock_zh_a_hist_tx
2022-07-26,197.93,45758.0,stock_zh_a_hist_tx
2022-07-27,196.28,31477.0,stock_zh_a_hist_tx
2022-07-28,191.72,62189.0,stock_zh_a_hist_tx
2022-07-29,185.64,58130.0,stock_zh_a_hist_tx
2022-08-01,187.22,42323.0,stock_zh_a_hist_tx
2022-08-02,194.41,107256.0,stock_zh_a_hist_tx
2022-08-03,196.98,80116.0,stock_zh_a_hist_tx
2022-08-04,203.17,92118.0,stock_zh_a_hist_tx
2022-08-05,224.31,131084.0,stock_zh_a_hist_tx
2022-08-08,213.86,117463.0,stock_zh_a_hist_tx
2022-08-09,215.61,59516.0,stock_zh_a_hist_tx
2022-08-10,208.09,69960.0,stock_zh_a_hist_tx
2022-08-11,216.85,76379.0,stock_zh_a_hist_tx
2022-08-12,221.56,57818.0,stock_zh_a_hist_tx
2022-08-15,214.41,47451.0,stock_zh_a_hist_tx
2022-08-16,208.98,49093.0,stock_zh_a_hist_tx
2022-08-17,216.36,52189.0,stock_zh_a_hist_tx
2022-08-18,193.91,114210.0,stock_zh_a_hist_tx
2022-08-19,185.41,256884.0,stock_zh_a_hist_tx
2022-08-22,178.81,123542.0,stock_zh_a_hist_tx
2022-08-23,174.43,68737.0,stock_zh_a_hist_tx
2022-08-24,174.12,47589.0,stock_zh_a_hist_tx
2022-08-25,177.7,123935.0,stock_zh_a_hist_tx
2022-08-26,169.39,89867.0,stock_zh_a_hist_tx
2022-08-29,166.31,47639.0,stock_zh_a_hist_tx
2022-08-30,166.86,37255.0,stock_zh_a_hist_tx
2022-08-31,168.89,53471.0,stock_zh_a_hist_tx
2022-09-01,165.22,38584.0,stock_zh_a_hist_tx
2022-09-02,167.77,60546.0,stock_zh_a_hist_tx
2022-09-05,167.72,30834.0,stock_zh_a_hist_tx
2022-09-06,163.5,85581.0,stock_zh_a_hist_tx
2022-09-07,159.69,62015.0,stock_zh_a_hist_tx
2022-09-08,157.64,41457.0,stock_zh_a_hist_tx
2022-09-09,160.54,43959.0,stock_zh_a_hist_tx
2022-09-13,163.64,60321.0,stock_zh_a_hist_tx
2022-09-14,161.49,34024.0,stock_zh_a_hist_tx
2022-09-15,159.27,35190.0,stock_zh_a_hist_tx
2022-09-16,151.84,59848.0,stock_zh_a_hist_tx
2022-09-19,153.33,35446.0,stock_zh_a_hist_tx
2022-09-20,153.53,42853.0,stock_zh_a_hist_tx
2022-09-21,150.41,39786.0,stock_zh_a_hist_tx
2022-09-22,149.71,32294.0,stock_zh_a_hist_tx
2022-09-23,148.25,37132.0,stock_zh_a_hist_tx
2022-09-26,145.61,27865.0,stock_zh_a_hist_tx
2022-09-27,158.81,88074.0,stock_zh_a_hist_tx
2022-09-28,157.03,63145.0,stock_zh_a_hist_tx
2022-09-29,159.49,68958.0,stock_zh_a_hist_tx
2022-09-30,162.16,54246.0,stock_zh_a_hist_tx
2022-10-10,159.75,37064.0,stock_zh_a_hist_tx
2022-10-11,153.38,46922.0,stock_zh_a_hist_tx
2022-10-12,154.76,45147.0,stock_zh_a_hist_tx
2022-10-13,163.02,60502.0,stock_zh_a_hist_tx
2022-10-14,180.14,132130.0,stock_zh_a_hist_tx
2022-10-17,190.31,183166.0,stock_zh_a_hist_tx
2022-10-18,191.83,81553.0,stock_zh_a_hist_tx
2022-10-19,186.54,75072.0,stock_zh_a_hist_tx
2022-10-20,191.51,78114.0,stock_zh_a_hist_tx
2022-10-21,187.8,44742.0,stock_zh_a_hist_tx
2022-10-24,179.69,65583.0,stock_zh_a_hist_tx
2022-10-25,174.58,62379.0,stock_zh_a_hist_tx
2022-10-26,180.06,63342.0,stock_zh_a_hist_tx
2022-10-27,170.01,90125.0,stock_zh_a_hist_tx
2022-10-28,166.56,52425.0,stock_zh_a_hist_tx
2022-10-31,153.71,135097.0,stock_zh_a_hist_tx
2022-11-01,162.69,94089.0,stock_zh_a_hist_tx
2022-11-02,165.17,86334.0,stock_zh_a_hist_tx
2022-11-03,162.15,51955.0,stock_zh_a_hist_tx
2022-11-04,166.5,58099.0,stock_zh_a_hist_tx
2022-11-07,166.59,54528.0,stock_zh_a_hist_tx
2022-11-08,163.36,47066.0,stock_zh_a_hist_tx
2022-11-09,163.58,37446.0,stock_zh_a_hist_tx
2022-11-10,162.52,42100.0,stock_zh_a_hist_tx
2022-11-11,161.81,112134.0,stock_zh_a_hist_tx
2022-11-14,163.5,78812.0,stock_zh_a_hist_tx
2022-11-15,170.19,89664.0,stock_zh_a_hist_tx
2022-11-16,168.89,72959.0,stock_zh_a_hist_tx
2022-11-17,167.51,47726.0,stock_zh_a_hist_tx
2022-11-18,168.34,49419.0,stock_zh_a_hist_tx
2022-11-21,164.05,59035.0,stock_zh_a_hist_tx
2022-11-22,158.82,62984.0,stock_zh_a_hist_tx
2022-11-23,157.15,39938.0,stock_zh_a_hist_tx
2022-11-24,157.94,32318.0,stock_zh_a_hist_tx
2022-11-25,155.75,32232.0,stock_zh_a_hist_tx
2022-11-28,156.23,31975.0,stock_zh_a_hist_tx
2022-11-29,162.54,57692.0,stock_zh_a_hist_tx
2022-11-30,160.91,51609.0,stock_zh_a_hist_tx
2022-12-01,170.79,107410.0,stock_zh_a_hist_tx
2022-12-02,167.7,38436.0,stock_zh_a_hist_tx
2022-12-05,170.79,47374.0,stock_zh_a_hist_tx
2022-12-06,174.78,57162.0,stock_zh_a_hist_tx
2022-12-07,173.61,49991.0,stock_zh_a_hist_tx
2022-12-08,169.58,49210.0,stock_zh_a_hist_tx
2022-12-09,170.08,50953.0,stock_zh_a_hist_tx
2022-12-12,169.8,30544.0,stock_zh_a_hist_tx
2022-12-13,169.02,36528.0,stock_zh_a_hist_tx
2022-12-14,168.36,42832.0,stock_zh_a_hist_tx
2022-12-15,164.21,51341.0,stock_zh_a_hist_tx
2022-12-16,164.91,26414.0,stock_zh_a_hist_tx
2022-12-19,159.31,36154.0,stock_zh_a_hist_tx
2022-12-20,158.39,36692.0,stock_zh_a_hist_tx
2022-12-21,158.95,27665.0,stock_zh_a_hist_tx
2022-12-22,160.75,46235.0,stock_zh_a_hist_tx
2022-12-23,162.18,27777.0,stock_zh_a_hist_tx
2022-12-26,161.31,28268.0,stock_zh_a_hist_tx
2022-12-27,163.71,44564.0,stock_zh_a_hist_tx
2022-12-28,160.63,39265.0,stock_zh_a_hist_tx
2022-12-29,159.88,51904.0,stock_zh_a_hist_tx
2022-12-30,158.26,47142.0,stock_zh_a_hist_tx
2023-01-03,167.77,96950.0,stock_zh_a_hist_tx
2023-01-04,168.62,43326.0,stock_zh_a_hist_tx
2023-01-05,182.46,180080.0,stock_zh_a_hist_tx
2023-01-06,182.44,110404.0,stock_zh_a_hist_tx
2023-01-09,187.31,105334.0,stock_zh_a_hist_tx
2023-01-10,192.85,100689.0,stock_zh_a_hist_tx
2023-01-11,189.51,61062.0,stock_zh_a_hist_tx
2023-01-12,188.21,44308.0,stock_zh_a_hist_tx
2023-01-13,193.91,64364.0,stock_zh_a_hist_tx
2023-01-16,204.36,112330.0,stock_zh_a_hist_tx
2023-01-17,204.51,55570.0,stock_zh_a_hist_tx
2023-01-18,201.98,37084.0,stock_zh_a_hist_tx
2023-01-19,205.61,55412.0,stock_zh_a_hist_tx
2023-01-20,200.41,57360.0,stock_zh_a_hist_tx
2023-01-30,199.7,53368.0,stock_zh_a_hist_tx
